2021-06-10 12:16:43,946 [Worker-24] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: First-Maven-Project:First-Maven-Project:0.0.1-SNAPSHOT @ C:\Users\HP\Desktop\Selenium-Framework\First-Maven-Project\pom.xml.
2021-06-10 12:16:44,354 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-06-10 12:16:44,358 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-06-10 12:16:44,361 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-06-10 12:16:44,363 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-06-10 12:16:46,230 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-06-10 12:16:46,232 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-06-10 12:16:46,234 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-06-10 12:16:46,235 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-06-10 12:17:58,394 [Worker-24] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: First-Maven-Project:First-Maven-Project:0.0.1-SNAPSHOT @ C:\Users\HP\Desktop\Selenium-Framework\First-Maven-Project\pom.xml.
2021-06-10 12:17:59,329 [Worker-24] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/intuit/karate/karate-junit4/0.9.4/karate-junit4-0.9.4.pom
2021-06-10 12:17:59,559 [Worker-24] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/intuit/karate/karate-junit4/0.9.4/karate-junit4-0.9.4.pom
2021-06-10 12:17:59,799 [Worker-24] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/intuit/karate/karate-junit4/0.9.4/karate-junit4-0.9.4.jar
2021-06-10 12:18:00,050 [Worker-24] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/intuit/karate/karate-junit4/0.9.4/karate-junit4-0.9.4.jar
2021-06-10 12:18:00,483 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-06-10 12:18:00,487 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-06-10 12:18:00,490 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-06-10 12:18:00,491 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-06-10 12:18:02,151 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-06-10 12:18:02,153 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-06-10 12:18:02,156 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-06-10 12:18:02,158 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-06-10 12:18:04,286 [Worker-26] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: First-Maven-Project:First-Maven-Project:0.0.1-SNAPSHOT @ C:\Users\HP\Desktop\Selenium-Framework\First-Maven-Project\pom.xml.
2021-06-10 12:18:04,628 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-06-10 12:18:04,630 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-06-10 12:18:04,632 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-06-10 12:18:04,633 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-06-10 12:21:59,261 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.0.0-M5/maven-surefire-plugin-3.0.0-M5.jar
2021-06-10 12:21:59,761 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.0.0-M5/maven-surefire-plugin-3.0.0-M5.jar
2021-06-10 12:22:00,691 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: First-Maven-Project:First-Maven-Project:0.0.1-SNAPSHOT @ C:\Users\HP\Desktop\Selenium-Framework\First-Maven-Project\pom.xml.
2021-06-10 12:22:01,206 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-06-10 12:22:01,209 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-06-10 12:22:01,211 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2021-06-10 12:22:01,213 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2021-06-10 12:22:01,614 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.0.0-M5/maven-surefire-plugin-3.0.0-M5.pom
2021-06-10 12:22:01,903 [Worker-17] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.0.0-M5/maven-surefire-plugin-3.0.0-M5.pom
